title,genre,budget,revenue,roi,success,popularity,runtime,vote_average,has_missing,is_duplicate_title,invalid_budget_flag,invalid_revenue_flag,budget_outlier_flag,revenue_outlier_flag,popularity_outlier_flag,runtime_outlier_flag,vote_average_outlier_flag
Movie 308,Unknown,12310552,21842743,0.7743106076803055,1,65.01344395091753,124,8.840199396913725,False,False,False,False,False,False,False,False,False
Movie 309,Science Fiction,166363810,426426258,1.5632152689938996,1,23.447377256287517,99,7.743405316146931,False,False,False,False,False,False,False,False,False
Movie 310,Action,156322520,187471164,0.19925883999311167,1,67.33322124294911,103,4.457672170122264,False,False,False,False,False,False,False,False,False
Movie 311,Horror,22739356,64942862,1.8559675128882278,1,47.36468840744754,140,8.45019156247849,False,False,False,False,False,False,False,False,False
Movie 312,Adventure,146689489,393618016,1.6833416537431662,1,77.58172144462384,170,3.5586429390503405,False,False,False,False,False,False,False,False,False
Movie 313,Action,154794431,139997713,-0.09558947246622845,0,13.216680705354046,173,5.808851651224415,False,False,False,False,False,False,False,False,False
Movie 314,Thriller,19877237,49011102,1.4656898743019464,1,63.00591281396331,137,8.325251446358482,False,False,False,False,False,False,False,False,False
Movie 315,Thriller,47918818,92793279,0.9364684454445433,1,28.56860216382768,106,6.847594255541218,False,False,False,False,False,False,False,False,False
Movie 316,Horror,116797711,223835619,0.9164384052012801,1,85.44521753772855,105,5.481867388366193,False,False,False,False,False,False,False,False,False
Movie 317,Comedy,158922984,234825698,0.4776069017178786,1,92.90996705799444,86,4.756877200423013,False,False,False,False,False,False,False,False,False
Movie 318,Comedy,106996448,187552201,0.7528824975573021,1,99.64343107422648,121,5.2505964319101,False,False,False,False,False,False,False,False,False
Movie 319,Horror,78633091,117395032,0.4929469324816444,1,79.80473284030104,126,6.053650686055717,False,False,False,False,False,False,False,False,False
Movie 320,Thriller,56403796,104309319,0.8493315414444801,1,75.61967297237246,132,4.914263579236844,False,False,False,False,False,False,False,False,False
Movie 321,Thriller,106797503,221057495,1.0698751262002821,1,22.334575127887557,138,8.813807172493798,False,False,False,False,False,False,False,False,False
Movie 322,Adventure,158725830,346936493,1.1857595137476995,1,34.26469884002076,117,8.59846591839687,False,False,False,False,False,False,False,False,False
Movie 323,Animation,144623362,264834731,0.8312029767362206,1,47.10257163446568,148,8.224028809285924,False,False,False,False,False,False,False,False,False
Movie 324,Thriller,141071312,324965549,1.3035551622288732,1,77.56472373044272,166,5.53097901313592,False,False,False,False,False,False,False,False,False
Movie 325,Comedy,25947744,22138488,-0.14680490142033156,0,91.58162064271887,171,7.147810616011373,False,False,False,False,False,False,False,False,False
Movie 326,Romance,183708911,189212136,0.02995622242842646,1,19.72477090227548,177,8.416975842215788,False,False,False,False,False,False,False,False,False
Movie 327,Unknown,134894603,343554634,1.546837503943727,1,92.31438098234018,132,8.102576926073567,False,False,False,False,False,False,False,False,False
Movie 328,Romance,38856186,50758610,0.30631992548110615,1,69.86684058305174,94,5.485962084121246,False,False,False,False,False,False,False,False,False
Movie 329,Adventure,49673237,27679644,-0.44276544731723444,0,61.46630233781882,175,3.674316295933564,False,False,False,False,False,False,False,False,False
Movie 330,Unknown,66293686,58635298,-0.11552213283177526,0,20.78428585691201,105,3.453782183007297,False,False,False,False,False,False,False,False,False
Movie 331,Comedy,2983509,3159643,0.05903585341958077,1,6.496978248105905,127,6.462384271354216,False,False,False,False,False,False,False,False,False
Movie 332,Horror,118556893,343021514,1.89330721580229,1,57.27802495228605,174,6.855767611265589,False,False,False,False,False,False,False,False,False
Movie 333,Animation,153516645,296686816,0.9326035688182216,1,65.50005264956035,98,8.099055627582144,False,False,False,False,False,False,False,False,False
Movie 334,Thriller,178780965,506276737,1.8318268502466133,1,21.867363486114137,88,4.7550901220461865,False,False,False,False,False,False,False,False,False
Movie 335,Action,78729132,152569844,0.9379083717066765,1,56.08916437672018,143,4.004822943300255,False,False,False,False,False,False,False,False,False
Movie 336,Horror,74214389,126044686,0.6983860906003012,1,85.79284687349478,172,5.274034999069197,False,False,False,False,False,False,False,False,False
Movie 337,Comedy,134568263,172828607,0.2843192231737434,1,83.67152860004698,133,5.12145074179365,False,False,False,False,False,False,False,False,False
Movie 338,Romance,27365210,55166275,1.0159273398596247,1,92.80816287804342,130,3.794813724107129,False,False,False,False,False,False,False,False,False
Movie 339,Animation,193463073,164055730,-0.15200494101528098,0,37.222695146131166,118,7.033695915078913,False,False,False,False,False,False,False,False,False
Movie 340,Adventure,162398036,445888828,1.7456540669001688,1,32.48690768254095,83,6.052151644376256,False,False,False,False,False,False,False,False,False
Movie 341,Science Fiction,12326237,31719487,1.573330936278444,1,75.19317459210006,82,7.326736536688598,False,False,False,False,False,False,False,False,False
Movie 342,Science Fiction,87343264,113007214,0.29382861167175983,1,43.6801281046035,143,5.116146721018408,False,False,False,False,False,False,False,False,False
Movie 343,Romance,62864219,181174290,1.8819938095468902,1,9.66731773875028,108,4.954213269466214,False,False,False,False,False,False,False,False,False
Movie 344,Horror,189652398,486079459,1.5630019136378122,1,28.99731193637947,90,5.835455118263134,False,False,False,False,False,False,False,False,False
Movie 345,Drama,34255876,74190253,1.1657672102736476,1,42.43964626761743,176,8.264444072370882,False,False,False,False,False,False,False,False,False
Movie 346,Animation,184331835,148277408,-0.195595226402428,0,29.959126122148948,137,3.2416878404038822,False,False,False,False,False,False,False,False,False
Movie 347,Science Fiction,151118204,256233768,0.6955850534062726,1,33.88835152378484,154,7.828996903778832,False,False,False,False,False,False,False,False,False
Movie 348,Animation,133166290,235074308,0.7652688829883298,1,30.083814711264687,106,5.213925675946539,False,False,False,False,False,False,False,False,False
Movie 349,Thriller,41820227,45223489,0.08137837224078195,1,5.108417551124865,176,8.127714154730867,False,False,False,False,False,False,False,False,False
Movie 350,Adventure,105436258,73796258,-0.300086522418123,0,64.0723753816198,100,7.813218053015139,False,False,False,False,False,False,False,False,False
Movie 351,Science Fiction,80688895,197026876,1.4418090742226672,1,60.13194961499346,118,5.092567484376531,False,False,False,False,False,False,False,False,False
Movie 352,Horror,88927856,71594716,-0.19491237931115757,0,65.68496634938938,174,7.163259211929696,False,False,False,False,False,False,False,False,False
Movie 353,Science Fiction,188276799,373866299,0.9857268712115719,1,20.03867970732912,125,3.957796540640641,False,False,False,False,False,False,False,False,False
Movie 354,Thriller,13707035,38943371,1.8411228978404155,1,30.269799619636043,145,8.377689312982728,False,False,False,False,False,False,False,False,False
Movie 355,Unknown,140348125,377573365,1.6902629800006235,1,62.34197676754731,170,5.426946386711457,False,False,False,False,False,False,False,False,False
Movie 356,Comedy,71560220,85470207,0.19438155723948305,1,60.36312927753222,115,5.733753692131201,False,False,False,False,False,False,False,False,False
Movie 357,Drama,127960685,336360219,1.628621587951018,1,51.12670062607251,154,7.234554306221909,False,False,False,False,False,False,False,False,False
Movie 358,Drama,172216244,86251279,-0.49916873695143416,0,35.690911751009544,161,7.925041420229106,False,False,False,False,False,False,False,False,False
Movie 359,Science Fiction,37481541,20398186,-0.45578048672011645,0,91.3801694726943,144,4.418056459969257,False,False,False,False,False,False,False,False,False
Movie 360,Drama,67385640,135201396,1.0063829029449005,1,34.63725398758554,142,6.9681008392619725,False,False,False,False,False,False,False,False,False
Movie 361,Horror,67880548,95847031,0.41199553957637464,1,46.10629648728791,178,5.351988263334891,False,False,False,False,False,False,False,False,False
Movie 362,Romance,79384476,116389716,0.46615209754612474,1,68.13326926446666,114,5.212217544023768,False,False,False,False,False,False,False,False,False
Movie 363,Drama,126218996,241217467,0.9111027233967223,1,54.75912165580965,110,7.140154943643928,False,False,False,False,False,False,False,False,False
Movie 364,Action,43058334,42173749,-0.020543874270658034,0,35.34171166007417,107,5.323099644935606,False,False,False,False,False,False,False,False,False
Movie 365,Adventure,113184418,116510724,0.029388373936772818,1,44.12883425519448,80,5.076651000986446,False,False,False,False,False,False,False,False,False
Movie 366,Comedy,184960251,316560203,0.7115039652492686,1,79.6536009674971,104,8.015330448757455,False,False,False,False,False,False,False,False,False
Movie 367,Thriller,174986784,417454397,1.3856338602119804,1,28.53478639317463,122,3.6076567429860384,False,False,False,False,False,False,False,False,False
Movie 368,Science Fiction,56174259,115086697,1.048744372400177,1,15.083268737904726,163,7.055355736981264,False,False,False,False,False,False,False,False,False
Movie 369,Action,191906558,238614238,0.24338761784263777,1,32.00315698114793,146,4.492352362743748,False,False,False,False,False,False,False,False,False
Movie 370,Horror,44369428,69919250,0.5758429430282491,1,85.10388733330223,142,3.092989450957142,False,False,False,False,False,False,False,False,False
Movie 371,Romance,15650271,14502509,-0.07333815497507998,0,9.80998177077832,130,4.000585613236153,False,False,False,False,False,False,False,False,False
Movie 372,Drama,166943254,114618987,-0.31342546491875617,0,99.17791126387272,81,6.639969178655207,False,False,False,False,False,False,False,False,False
Movie 373,Action,80348896,197396354,1.456740090118973,1,54.55928699383859,161,7.254763148915624,False,False,False,False,False,False,False,False,False
Movie 374,Science Fiction,19992383,23260508,0.16346850698088367,1,98.4997286527423,143,3.12634670133792,False,False,False,False,False,False,False,False,False
Movie 375,Action,192094911,181417501,-0.05558403366552485,0,93.96064578651178,153,3.218552659810321,False,False,False,False,False,False,False,False,False
Movie 376,Adventure,85574185,190748721,1.2290451378531972,1,45.82855770688076,148,8.415252689057718,False,False,False,False,False,False,False,False,False
Movie 377,Romance,137206901,280605837,1.0451291804921679,1,20.65061638592956,88,3.439834908682319,False,False,False,False,False,False,False,False,False
Movie 378,Animation,37635193,78393130,1.082974039750507,1,17.323592879948706,81,8.365092951699427,False,False,False,False,False,False,False,False,False
Movie 379,Thriller,33474983,35893099,0.07223651166604028,1,24.758947023125792,113,4.368995482505435,False,False,False,False,False,False,False,False,False
Movie 380,Thriller,34999533,37855979,0.0816138318188417,1,71.3031314158892,139,7.440106800949277,False,False,False,False,False,False,False,False,False
Movie 381,Horror,149934423,157731998,0.05200656956541594,1,28.022049478417298,140,4.858399493676073,False,False,False,False,False,False,False,False,False
Movie 382,Adventure,92992689,86890647,-0.06561851330054559,0,34.80110169082553,110,8.152512153655103,False,False,False,False,False,False,False,False,False
Movie 383,Action,199184878,426118038,1.1393091798866377,1,45.42910159546686,89,7.202729192546148,False,False,False,False,False,False,False,False,False
Movie 384,Horror,199198934,521909117,1.620039708646232,1,91.41003536172418,155,5.410880751610171,False,False,False,False,False,False,False,False,False
Movie 385,Horror,65785345,152016359,1.3107936729677407,1,19.749948370599764,115,3.4578147250444773,False,False,False,False,False,False,False,False,False
Movie 386,Science Fiction,18882750,46833640,1.4802340760747243,1,1.4976287083705082,164,7.396201103224842,False,False,False,False,False,False,False,False,False
Movie 387,Romance,79725274,120544301,0.5119960704054777,1,6.949544627438845,128,6.701308535791089,False,False,False,False,False,False,False,False,False
Movie 388,Unknown,195521577,417475615,1.1351894834604368,1,90.57186782633168,149,3.0174703070027324,False,False,False,False,False,False,False,False,False
Movie 389,Action,11192257,15507886,0.38559059178144317,1,65.10413001949294,128,3.056519135834672,False,False,False,False,False,False,False,False,False
Movie 390,Thriller,44167705,80109685,0.8137615481719053,1,28.031021313452868,82,7.852757839156164,False,False,False,False,False,False,False,False,False
Movie 391,Adventure,156348071,266430733,0.7040871134252753,1,18.54205760010792,153,4.556398432811124,False,False,False,False,False,False,False,False,False
Movie 392,Adventure,41869792,39450465,-0.05778215951013083,0,30.13240692707432,84,6.816802006368394,False,False,False,False,False,False,False,False,False
Movie 393,Animation,50913224,74725181,0.4676968993360153,1,12.36489579787673,169,5.725286518591485,False,False,False,False,False,False,False,False,False
Movie 394,Animation,65356138,190157323,1.9095556870266723,1,94.21175811815966,140,8.180580087130604,False,False,False,False,False,False,False,False,False
Movie 395,Comedy,92959541,104249537,0.12145064270487307,1,78.63641126216142,164,8.501766678614931,False,False,False,False,False,False,False,False,False
Movie 396,Horror,188225564,157075991,-0.16549066098162946,0,46.77672651434153,169,8.980846276073123,False,False,False,False,False,False,False,False,False
Movie 397,Animation,193332313,298979055,0.5464515494624016,1,86.631297906405,105,3.9221048148434807,False,False,False,False,False,False,False,False,False
Movie 398,Science Fiction,27658609,68478410,1.4758443202982479,1,25.69636222503,151,8.177784278852853,False,False,False,False,False,False,False,False,False
Movie 399,Thriller,165241932,323109211,0.9553705714358266,1,71.99493627874716,84,4.596128260372811,False,False,False,False,False,False,False,False,False
Movie 400,Drama,83008891,182821858,1.2024370618323283,1,85.7571174023606,94,6.544895249373046,False,False,False,False,False,False,False,False,False
Movie 401,Romance,49715257,48434448,-0.025762896086406632,0,36.32010245070399,95,6.034637003215265,False,False,False,False,False,False,False,False,False
Movie 402,Thriller,23268806,47639866,1.0473704581146106,1,75.98898009962105,80,3.107928789434326,False,False,False,False,False,False,False,False,False
Movie 403,Horror,7512440,9831913,0.30875095175468953,1,30.212162577166627,95,8.596627679436569,False,False,False,False,False,False,False,False,False
Movie 404,Animation,13431395,34730342,1.585758366871051,1,30.586856390644048,116,3.469962330895311,False,False,False,False,False,False,False,False,False
Movie 405,Romance,30093907,62392102,1.0732469865079333,1,11.59866067686442,82,7.129313516446415,False,False,False,False,False,False,False,False,False
Movie 406,Drama,108219264,107909832,-0.0028593060843585113,0,44.56574660443047,131,7.710041017249573,False,False,False,False,False,False,False,False,False
Movie 407,Action,37253447,24644708,-0.33845831769607787,0,73.2414787432448,126,7.771727094286105,False,False,False,False,False,False,False,False,False
Movie 408,Thriller,63134783,38296487,-0.3934169853723897,0,94.0818597515572,174,3.8129671135730687,False,False,False,False,False,False,False,False,False
Movie 409,Animation,94560813,135082146,0.4285214108723875,1,60.77590220098051,92,5.685419703047833,False,False,False,False,False,False,False,False,False
Movie 410,Drama,197678031,230221338,0.16462783868987443,1,86.45041823583817,159,7.976573222603879,False,False,False,False,False,False,False,False,False
Movie 411,Adventure,65447435,138436070,1.1152252949256147,1,82.42697027973249,134,4.816075262272528,False,False,False,False,False,False,False,False,False
Movie 412,Romance,50895282,88981981,0.7483345705796463,1,18.16096224455281,100,5.8064920522479815,False,False,False,False,False,False,False,False,False
Movie 413,Thriller,110500886,128738857,0.16504818793941617,1,49.09592546235052,145,4.636763356199075,False,False,False,False,False,False,False,False,False
Movie 414,Animation,119613134,104433562,-0.1269055620597651,0,12.575430017013757,133,5.781308507311945,False,False,False,False,False,False,False,False,False
Movie 415,Action,3503771,2866082,-0.18200076431935763,0,68.53316299460187,106,8.327027535557281,False,False,False,False,False,False,False,False,False
Movie 416,Thriller,71286689,189740285,1.661650971052955,1,95.04006715636152,117,5.730745386196617,False,False,False,False,False,False,False,False,False
Movie 417,Romance,136213889,151019646,0.10869491436368871,1,14.571856349796894,169,6.335472102445922,False,False,False,False,False,False,False,False,False
Movie 418,Horror,5183839,11037827,1.1292765844000943,1,73.65442994945158,137,5.423857699818502,False,False,False,False,False,False,False,False,False
Movie 419,Romance,68775190,173775291,1.526714808057964,1,63.59157693591823,141,5.760703099219953,False,False,False,False,False,False,False,False,False
Movie 420,Adventure,155370901,316211367,1.0352032778647529,1,58.77689866380187,125,3.0910451942785304,False,False,False,False,False,False,False,False,False
Movie 421,Action,68227698,180729241,1.6489130704658979,1,39.621903234145584,168,4.702473059762736,False,False,False,False,False,False,False,False,False
Movie 422,Unknown,121680088,180206300,0.4809843004058314,1,36.15803312762744,90,5.6194903304509465,False,False,False,False,False,False,False,False,False
Movie 423,Comedy,130027769,375852479,1.8905554705010743,1,5.479669712869898,151,6.802781855956374,False,False,False,False,False,False,False,False,False
Movie 424,Drama,184157310,153377719,-0.16713749239712505,0,22.57296211694933,87,5.700311583323353,False,False,False,False,False,False,False,False,False
Movie 425,Horror,191442685,144610793,-0.2446261762365065,0,2.502511346395863,176,5.026902259929384,False,False,False,False,False,False,False,False,False
Movie 426,Unknown,157943484,339062073,1.1467303646410636,1,58.56029345262003,150,5.328592412064943,False,False,False,False,False,False,False,False,False
Movie 427,Science Fiction,114531029,327224066,1.8570778491826874,1,11.479470351912976,143,4.453759975202799,False,False,False,False,False,False,False,False,False
Movie 428,Romance,122690425,309450851,1.5222086483113901,1,87.42892000894189,100,8.546965696644317,False,False,False,False,False,False,False,False,False
Movie 429,Action,131997589,91215897,-0.30895785528325065,0,52.79115904901936,151,6.130459354745487,False,False,False,False,False,False,False,False,False
Movie 430,Action,2079600,2492232,0.1984189267166763,1,70.26930099681213,142,3.0804567232327384,False,False,False,False,False,False,False,False,False
Movie 431,Science Fiction,161409267,456109856,1.8257972077898106,1,41.67485209220915,164,3.11667755051728,False,False,False,False,False,False,False,False,False
Movie 432,Comedy,167793897,190051100,0.13264608187745947,1,56.49740109110382,143,8.837769809712249,False,False,False,False,False,False,False,False,False
Movie 433,Science Fiction,44381573,108864716,1.4529260375696913,1,94.32325851969642,99,4.32870534823947,False,False,False,False,False,False,False,False,False
Movie 434,Horror,160267818,410739250,1.5628304866545322,1,9.190669922743403,87,7.833649732885888,False,False,False,False,False,False,False,False,False
Movie 435,Comedy,9849851,17125248,0.7386301579587347,1,26.13983942044592,137,3.349651809363447,False,False,False,False,False,False,False,False,False
Movie 436,Thriller,61779108,90560281,0.46587226542668764,1,78.21884436414389,125,8.526976420167294,False,False,False,False,False,False,False,False,False
Movie 437,Action,96534048,156897857,0.6253110715920667,1,10.77498348138392,110,8.24650202200007,False,False,False,False,False,False,False,False,False
Movie 438,Adventure,67009351,71526567,0.06741172586494681,1,8.490449286506975,172,6.426558974607088,False,False,False,False,False,False,False,False,False
Movie 439,Action,86871668,236593014,1.723477279151587,1,36.792598476649815,88,3.0539919436995344,False,False,False,False,False,False,False,False,False
Movie 440,Science Fiction,93526139,152124861,0.6265491404493881,1,10.1246278887708,94,4.546865244140026,False,False,False,False,False,False,False,False,False
Movie 441,Animation,122637867,331876292,1.7061485992739909,1,58.9227657784141,173,5.44093588439079,False,False,False,False,False,False,False,False,False
Movie 442,Drama,120193195,91855690,-0.2357663010788589,0,23.401249830843383,105,5.76038470048537,False,False,False,False,False,False,False,False,False
Movie 443,Comedy,85890726,255154564,1.9706881741807607,1,89.67409835673786,89,4.786072551374232,False,False,False,False,False,False,False,False,False
Movie 444,Science Fiction,99129091,159417691,0.6081827180277483,1,78.56650800368041,108,3.19768720947318,False,False,False,False,False,False,False,False,False
Movie 445,Science Fiction,127800645,79182346,-0.3804229548293751,0,70.27081540384815,159,6.540764435559253,False,False,False,False,False,False,False,False,False
Movie 446,Drama,30549535,18178641,-0.404945410789395,0,62.07745871106569,115,6.144928006168536,False,False,False,False,False,False,False,False,False
Movie 447,Horror,135667123,320923040,1.3655181366232703,1,86.48310730380487,163,4.698003812574466,False,False,False,False,False,False,False,False,False
Movie 448,Drama,157138845,337469629,1.1475888345749263,1,23.08314409273293,116,3.227855805417639,False,False,False,False,False,False,False,False,False
Movie 449,Unknown,175526510,439751198,1.5053263920076803,1,87.43777543365853,165,8.96756512333164,False,False,False,False,False,False,False,False,False
Movie 450,Action,52592034,40149749,-0.2365811712093128,0,79.15973754398118,150,5.891917120958436,False,False,False,False,False,False,False,False,False
Movie 451,Romance,54386038,32029415,-0.4110728382163084,0,75.06792181238087,102,7.536025450644463,False,False,False,False,False,False,False,False,False
Movie 452,Unknown,58351079,103365915,0.7714482194922222,1,56.56431212941748,120,5.713884210308013,False,False,False,False,False,False,False,False,False
Movie 453,Adventure,166748531,244951604,0.4689880776221051,1,25.37817193608941,172,3.2590217451776486,False,False,False,False,False,False,False,False,False
Movie 454,Science Fiction,34266319,56706212,0.6548673348893997,1,42.931243683197735,159,4.857604470513,False,False,False,False,False,False,False,False,False
Movie 455,Science Fiction,165720908,493677782,1.978971017947838,1,79.56349479934136,107,4.920660846035407,False,False,False,False,False,False,False,False,False
Movie 456,Horror,138597297,405656948,1.9268748870333308,1,4.14606995137512,127,8.030117424294096,False,False,False,False,False,False,False,False,False
Movie 457,Thriller,71009467,202788017,1.8557884683178933,1,78.42302615711206,117,6.925379867999246,False,False,False,False,False,False,False,False,False
Movie 458,Science Fiction,117372585,288690395,1.4596066875412175,1,24.76700330826908,110,4.652579421836837,False,False,False,False,False,False,False,False,False
Movie 459,Animation,45910237,63682245,0.3871033817577548,1,15.2866108714387,93,8.806439727954515,False,False,False,False,False,False,False,False,False
Movie 460,Adventure,177383634,271455022,0.5303273243347805,1,12.454430499849911,176,4.929250994387228,False,False,False,False,False,False,False,False,False
Movie 461,Unknown,195073232,365575061,0.8740401092037067,1,3.697751183130696,152,8.989404154972322,False,False,False,False,False,False,False,False,False
Movie 462,Romance,103310007,266161304,1.5763361336332113,1,52.83506203692384,170,8.97698215902158,False,False,False,False,False,False,False,False,False
Movie 463,Comedy,90473854,60778713,-0.32821792912679504,0,22.60772739667922,167,4.147263106480451,False,False,False,False,False,False,False,False,False
Movie 464,Adventure,7319707,11424175,0.5607421171366559,1,98.95374481218352,156,4.876446697130401,False,False,False,False,False,False,False,False,False
Movie 465,Romance,69532150,49127534,-0.29345584740296393,0,57.86923883134837,169,5.916265190907925,False,False,False,False,False,False,False,False,False
Movie 466,Science Fiction,4695961,8390010,0.7866438839675202,1,14.650641666245033,108,6.984604026887346,False,False,False,False,False,False,False,False,False
Movie 467,Thriller,109880612,301869737,1.7472520538928196,1,69.18749154032517,130,6.168284694022796,False,False,False,False,False,False,False,False,False
Movie 468,Adventure,109011636,267755722,1.4562123074641316,1,89.8766130844628,128,8.816648814793542,False,False,False,False,False,False,False,False,False
Movie 469,Romance,79911293,85473601,0.06960603177826193,1,74.77277004159183,122,7.343934985414149,False,False,False,False,False,False,False,False,False
Movie 470,Action,101846358,299425962,1.9399771172966245,1,8.567546242905319,171,4.272269096297847,False,False,False,False,False,False,False,False,False
Movie 471,Thriller,37396424,81089508,1.1683759923141315,1,89.6925339380733,171,3.6305853012818297,False,False,False,False,False,False,False,False,False
Movie 472,Horror,5294539,2785294,-0.4739307803757796,0,79.5990092001365,151,7.13040774425614,False,False,False,False,False,False,False,False,False
Movie 473,Action,146826804,167167266,0.13853371077940238,1,16.672086110455822,166,3.950714641084578,False,False,False,False,False,False,False,False,False
Movie 474,Comedy,173716665,200083944,0.1517832442845941,1,6.12680298454887,172,7.726061042014525,False,False,False,False,False,False,False,False,False
Movie 475,Unknown,136021056,91560637,-0.32686423931306635,0,56.17374695611654,84,4.866220003562022,False,False,False,False,False,False,False,False,False
Movie 476,Science Fiction,21840174,63327032,1.8995662763492636,1,16.447545322657714,121,4.961359578333639,False,False,False,False,False,False,False,False,False
Movie 477,Action,2043233,3464584,0.695638236069993,1,83.62450430693194,86,3.064790354337072,False,False,False,False,False,False,False,False,False
Movie 478,Comedy,135747253,371884553,1.7395364899207206,1,36.4751310104957,121,7.206067602570244,False,False,False,False,False,False,False,False,False
Movie 479,Thriller,117376111,153239062,0.3055387565192035,1,91.37635202892096,115,3.6796185183881143,False,False,False,False,False,False,False,False,False
Movie 480,Thriller,152171559,123728248,-0.1869160780563469,0,57.00312904195957,106,7.637283464781109,False,False,False,False,False,False,False,False,False
Movie 481,Adventure,129565108,218426077,0.6858402726758812,1,19.084566039727147,137,5.951206931503241,False,False,False,False,False,False,False,False,False
Movie 482,Animation,57996736,45521150,-0.21510841575636255,0,14.820287868620207,125,7.705678889727414,False,False,False,False,False,False,False,False,False
Movie 483,Comedy,75583311,129628307,0.7150387471117797,1,58.07077131821764,145,6.503559235186447,False,False,False,False,False,False,False,False,False
Movie 484,Adventure,72709884,203641695,1.800742949885603,1,76.42647757438195,104,3.4945996321139443,False,False,False,False,False,False,False,False,False
Movie 485,Science Fiction,138917119,250317584,0.8019203522353497,1,78.36905912647603,152,7.593914020231098,False,False,False,False,False,False,False,False,False
Movie 486,Unknown,183704988,374987681,1.0412493154513585,1,28.299983039686847,106,3.4187969093684982,False,False,False,False,False,False,False,False,False
Movie 487,Thriller,192555830,171682025,-0.10840391069956179,0,21.22042913230458,80,5.8722103234159935,False,False,False,False,False,False,False,False,False
Movie 488,Animation,16192217,9866550,-0.39066095766873676,0,2.658874144745859,166,4.03409528486978,False,False,False,False,False,False,False,False,False
Movie 489,Action,187713743,145857314,-0.222980099011717,0,68.24071596891577,153,7.51401106786731,False,False,False,False,False,False,False,False,False
Movie 490,Science Fiction,145510386,290486594,0.9963289355853953,1,8.580257584920359,121,8.46954736683676,False,False,False,False,False,False,False,False,False
Movie 491,Drama,34698788,25591371,-0.262470752580753,0,42.655358974826655,131,6.324756980149646,False,False,False,False,False,False,False,False,False
Movie 492,Comedy,62819576,90459072,0.4399822119143243,1,60.56653423781131,104,6.162883765795083,False,False,False,False,False,False,False,False,False
Movie 493,Unknown,127184732,238500606,0.8752298507025199,1,93.77378554704802,133,7.583779177953708,False,False,False,False,False,False,False,False,False
Movie 494,Science Fiction,126838555,186659675,0.4716319891849919,1,31.86841155862109,146,3.030472877854363,False,False,False,False,False,False,False,False,False
Movie 495,Comedy,198579844,180550681,-0.09079049835490857,0,25.72744408220546,85,8.506551855810965,False,False,False,False,False,False,False,False,False
Movie 496,Adventure,136965742,162232944,0.18447826172474574,1,65.76185527432375,137,4.18469290254679,False,False,False,False,False,False,False,False,False
Movie 497,Action,175928880,496259099,1.8207938287335201,1,62.30466417330459,149,8.904713302957424,False,False,False,False,False,False,False,False,False
Movie 498,Horror,185514285,406268063,1.189955684544724,1,33.87886854750433,132,7.417523687762773,False,False,False,False,False,False,False,False,False
Movie 499,Romance,181433853,315716603,0.7401195960932384,1,92.88208171546889,145,7.645506886204027,False,False,False,False,False,False,False,False,False
Movie 500,Romance,70397491,37436486,-0.46821278048105436,0,84.64137042147364,137,6.937217882241639,False,False,False,False,False,False,False,False,False
Movie 501,Horror,158512907,472533078,1.9810384967578696,1,23.174272040643032,161,5.829979096710962,False,False,False,False,False,False,False,False,False
Movie 502,Thriller,74706383,162758115,1.1786373327698116,1,24.675111998017798,166,6.429766160166993,False,False,False,False,False,False,False,False,False
Movie 503,Science Fiction,152759065,197411485,0.29230618817940524,1,51.71773434182098,81,3.2784173160907537,False,False,False,False,False,False,False,False,False
Movie 504,Horror,58399769,157572601,1.6981716485899114,1,77.58363807134131,155,6.743757056592086,False,False,False,False,False,False,False,False,False
Movie 505,Science Fiction,155497574,178212512,0.1460790507252544,1,5.359997559457975,101,6.756588611922281,False,False,False,False,False,False,False,False,False
Movie 506,Horror,146188451,271916578,0.8600414474601691,1,69.64018021973595,116,8.347204784410856,False,False,False,False,False,False,False,False,False
Movie 507,Horror,117710653,246036088,1.090176901830627,1,65.1753538408276,99,6.033938144581317,False,False,False,False,False,False,False,False,False
Movie 508,Adventure,107402148,113057776,0.052658425416221656,1,23.916529495385834,103,3.4628662445163663,False,False,False,False,False,False,False,False,False
Movie 509,Adventure,101952086,300350151,1.9459931893889841,1,68.45394831089352,163,4.837175522892487,False,False,False,False,False,False,False,False,False
Movie 510,Action,51018037,120937224,1.3704797579726558,1,94.07813593395618,144,6.933776472685905,False,False,False,False,False,False,False,False,False
Movie 511,Unknown,44351876,84026095,0.8945330519953655,1,5.631798652205084,144,4.435553176508783,False,False,False,False,False,False,False,False,False
Movie 512,Thriller,51166883,48684598,-0.04851350823930393,0,32.64555347391419,160,4.683166931132406,False,False,False,False,False,False,False,False,False
Movie 513,Horror,195579233,124123483,-0.36535448525866754,0,44.37949494996917,80,7.922814098165121,False,False,False,False,False,False,False,False,False
Movie 514,Comedy,47787763,62131240,0.3001495801341444,1,90.02677553354427,173,6.505918390576254,False,False,False,False,False,False,False,False,False
Movie 515,Adventure,66732489,159021408,1.3829683319619623,1,96.26388321430652,82,6.051164590641435,False,False,False,False,False,False,False,False,False
Movie 516,Animation,4693305,5506787,0.1733281770522052,1,44.9674094031369,125,4.910711800834826,False,False,False,False,False,False,False,False,False
Movie 517,Drama,14470137,26753699,0.848890511541114,1,75.25281280207693,134,7.3855682155982,False,False,False,False,False,False,False,False,False
